,goldDiff - TOP,goldDiff - JG,goldDiff - MID,goldDiff - ADC,goldDiff - SUPP,item0 - TOPB,item0 - SUPPR,item0 - MIDB,item0 - ADCB,item0 - SUPPB,item0 - TOPR,item0 - MIDR,item0 - ADCR,item1 - MIDB,level - TOPB,level - SUPPR,level - JGB,level - MIDB,level - ADCB,level - SUPPB,level - TOPR,level - JGR,level - MIDR,level - ADCR,minute,positionX - TOPB,positionX - SUPPR,positionX - JGB,positionX - MIDB,positionX - ADCB,positionX - SUPPB,positionX - TOPR,positionX - JGR,positionX - MIDR,positionX - ADCR,positionY - TOPB,positionY - SUPPR,positionY - JGB,positionY - MIDB,positionY - ADCB,positionY - SUPPB,positionY - TOPR,positionY - JGR,positionY - MIDR,positionY - ADCR,wardsKilled - MIDB,xpDiff - TOP,xpDiff - JG,xpDiff - MID,xpDiff - ADC,xpDiff - SUPP,wardsPlaced - MIDB
986,672,367,-1000,1083,306,3340,3364,3340,3340,3364,3340,3340,3340,2055,10,7,7,10,9,6,10,8,11,8,15,12311,4268,6190,6643,685,2581,11771,7850,7709,4107,2787,13113,8288,7259,1186,2683,5818,9796,7240,13363,False,662,-264,-788,733,-777,False
987,516,189,-1518,1096,167,3340,3364,3340,3363,3364,3340,3340,3340,2055,10,8,8,10,9,7,10,8,11,8,16,10524,11324,9192,7116,11062,6997,11324,11425,10040,11770,2249,1911,5595,7807,4895,7175,1911,6153,6040,2731,False,290,-691,-824,455,-1127,True
988,549,74,-1647,997,124,3340,3364,3340,3363,3364,3340,3340,3340,2055,11,8,8,11,9,7,10,9,12,9,17,8235,8584,4618,6772,4211,3798,4129,8584,9971,7980,1601,2183,10047,7084,12173,11056,12906,2183,1197,7605,False,228,-1064,-815,347,-1377,False
989,415,231,-1813,1280,306,3340,3364,3340,3363,3364,3340,3340,3363,2055,11,8,8,12,10,7,11,9,12,10,18,7790,10160,6990,1541,7280,6924,3554,10615,9212,11442,1070,9022,8367,3505,7757,8315,13496,8786,11203,11147,False,-70,-516,-610,339,-704,False
990,74,133,70,26,-39,3340,3340,3340,3340,3340,3340,3340,3340,0,4,3,4,4,3,3,4,3,4,3,5,2412,13423,744,7684,13225,759,2470,6271,8480,13132,11671,4350,983,7286,3069,678,12919,12407,8424,4404,False,-29,181,0,86,116,True
991,820,-205,-2128,1242,324,3340,3364,3340,3363,3364,3340,3340,3363,2055,12,9,8,12,10,8,11,10,13,10,19,13480,4208,2718,844,2101,939,14026,4636,1654,7529,6357,11676,6402,10796,2398,1381,11520,11596,11495,8056,False,493,-1294,-795,21,-1088,False
992,603,-48,-2490,1277,324,3340,3364,3340,3363,3364,3340,3340,3363,2055,12,9,9,12,11,8,12,10,13,10,20,9227,7018,7242,5991,6440,6317,9641,8032,7356,8199,1115,8334,3965,6287,6831,6220,5520,8297,7624,8529,False,127,-984,-1434,158,-1154,True
993,589,-267,-2636,1103,224,3340,3364,3340,3363,3364,3340,3340,3363,0,12,9,10,12,11,8,12,10,13,11,21,5288,6456,4314,4505,3752,3890,6409,7917,6338,6456,5393,6182,6963,9224,5135,7144,6534,5751,6868,6182,True,156,-631,-1309,-47,-1249,False
994,423,-111,-2665,780,219,3340,3364,3340,3363,3364,2055,3340,3363,0,12,10,10,13,11,8,13,10,14,11,22,2268,7547,4794,1629,6616,4087,13221,7547,3600,11782,652,9800,6223,11330,3126,7137,9654,9800,10037,7054,True,-220,-488,-1535,-319,-1480,True
995,480,-208,-2690,641,219,3340,3364,3340,3363,3364,2055,3340,3363,0,13,10,10,13,11,8,13,11,14,12,23,8397,6262,4827,3734,6375,4772,10285,6262,2113,7486,1002,8305,8092,7422,6827,6851,5211,8305,12152,7830,False,-226,-612,-1455,-609,-1543,False
996,339,-234,-3263,609,169,3340,3364,3340,3363,3364,2055,3340,3363,0,13,10,10,14,12,9,13,11,15,12,24,7993,2925,2791,1554,2865,2646,14340,2925,1635,6949,1943,8226,6845,7006,7087,6490,14391,8226,9832,6302,False,-372,-405,-2062,-693,-1421,False
997,138,-260,-3765,987,54,3340,3364,3363,3363,3364,2055,3340,3363,2055,13,10,11,14,12,9,14,11,15,13,25,5292,5792,4606,4469,3783,4886,4410,4815,4917,5641,5314,5726,5410,5265,5031,5706,6099,6218,6004,5761,False,-750,-429,-1887,-764,-1407,True
998,-140,-373,-4364,492,-184,3340,3364,3363,3363,3364,3363,3340,3363,2055,13,11,11,14,13,9,14,11,15,13,26,6564,6433,4918,394,5640,2805,8887,6734,6851,7772,1274,10023,8339,461,6366,10029,9985,11671,7540,10466,False,-1236,-421,-2490,-1144,-2159,True
999,655,-215,-4367,30,-653,3340,3364,3363,3363,3364,3363,3340,3363,2055,14,11,12,14,13,10,15,11,15,14,27,9431,3598,2226,1085,1244,1752,6034,10067,6836,3598,1060,6473,3054,8184,5163,4188,5107,4468,7997,6473,True,-1439,405,-2448,-1183,-2283,False
1000,835,64,-4283,-63,-623,3340,3364,3363,3363,3364,3363,3340,3363,0,14,12,12,15,13,10,15,12,16,14,28,8578,13610,6523,1350,5378,4761,13371,8674,7593,11277,1689,14035,3172,9578,5579,5566,13945,10681,7600,1762,True,-1404,772,-2325,-1320,-2205,True
1001,2953,818,302,252,127,3340,3364,3363,3363,3364,3340,3363,3363,0,13,8,10,12,10,8,12,9,13,10,20,7960,9144,10652,13625,12673,11776,8789,8635,13482,8712,7810,9903,5618,6180,5371,5902,9996,10022,8884,9243,False,1398,1159,-673,-456,-345,True
1002,74,75,56,-116,-4,3340,3340,3340,3340,2055,3340,3340,3340,0,5,3,4,5,3,3,5,4,5,4,6,2137,12683,3100,6660,12739,12332,2014,11161,8062,13479,11816,5065,7359,8705,2618,2819,13162,8374,7753,3360,False,-89,156,0,-354,99,False
1003,787,-63,-4346,175,-623,3340,3364,3363,3363,3364,3363,3340,3363,0,15,12,13,15,14,10,16,12,16,14,29,13462,3573,4796,1612,3685,3778,3573,6403,2867,6887,6887,8289,7068,5843,5159,5150,8289,7989,8293,8086,False,-996,627,-2207,-1116,-2626,False
1004,115,-1168,-5008,-820,-1096,3340,3364,3363,3363,3364,3363,3340,3363,0,15,13,13,15,14,10,16,13,17,15,30,6296,6230,6358,2543,5720,5964,5985,6230,6180,5720,10114,6459,6937,8520,6554,6726,6069,6459,6872,6460,False,-2128,-959,-3780,-2702,-3901,False
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,False
1006,0,0,0,0,0,3340,3340,3340,3340,3340,3340,0,3340,0,1,1,1,1,1,1,1,1,1,1,2,3605,10568,4823,6680,10303,8660,3170,7009,8249,11841,9430,4898,8251,6920,2828,4496,10875,9848,7453,3783,False,0,0,0,0,0,False
1007,14,0,14,-28,0,3340,3340,3340,3340,3340,3340,0,3340,0,1,1,2,1,1,1,1,2,1,1,3,2736,11791,5196,7009,10336,10721,2632,11359,7427,11495,11425,1369,5785,6639,1394,1226,11807,6895,7438,1858,False,0,0,0,-55,-55,False
1008,-73,-117,14,-28,0,3340,3340,3340,3340,3340,3340,0,3340,0,1,2,3,3,2,2,3,3,3,2,4,394,12117,3672,5891,10973,11110,2644,8493,6917,12117,461,1677,9510,7151,1528,1357,12936,10272,8081,1677,False,-422,-195,0,-37,-37,False
1009,-16,-255,-7,-70,0,3340,3340,3340,3340,3340,3340,0,3340,0,3,3,3,4,3,3,4,4,4,3,5,4235,12372,4615,4147,11575,11791,4455,9320,7524,12664,13475,1773,13471,13077,1667,1551,13780,3680,7343,1429,False,-272,-465,0,0,0,False
1010,323,227,-21,-430,-143,3340,3340,3340,3340,3340,3340,2055,3340,0,4,4,4,5,3,3,4,4,5,4,6,2570,12206,2259,7739,6165,6833,11935,12791,8199,12206,13493,1382,8478,7241,987,2837,14127,12409,8150,1382,False,73,-190,-60,-376,-376,True
1011,78,247,52,-329,-35,3340,2055,3340,3340,3340,3340,2055,3340,0,4,4,5,6,4,4,5,5,6,4,7,1954,12832,6059,7541,12015,11990,2624,11302,7727,12832,12372,1991,1602,6812,2171,2239,12734,5700,7816,1991,False,-388,-158,-61,-216,-245,False
1012,229,338,73,-367,-56,3340,2055,3340,3340,3340,3340,2055,3340,0,5,5,5,6,4,4,6,5,6,5,8,1328,12938,9881,7614,11082,10537,2309,6892,6355,12938,11289,3396,4292,6863,3696,4698,11714,11401,9118,3396,False,-146,14,0,-155,-184,True
1013,158,85,35,-126,-21,3340,3340,3340,3340,2055,3340,3340,3340,0,6,4,5,6,4,4,5,4,6,5,7,1535,11272,8625,6482,11281,11475,4821,9790,8539,11558,11316,4265,4013,6488,1454,1713,13270,5718,8554,4009,False,60,155,-60,-445,39,False
1014,-283,207,104,-286,58,3340,2055,3340,3340,3340,3340,0,3340,0,6,5,6,7,5,5,6,6,7,5,9,2397,12884,6405,848,10618,11164,1057,5117,12894,12884,1071,3387,4726,1216,3122,3734,12066,10163,13494,3387,False,-361,-152,187,-169,-199,False
1015,-100,245,69,-260,37,3340,2055,3340,3340,3340,3340,0,3340,2055,7,5,6,8,5,5,7,6,8,5,10,12190,1584,6614,6822,1544,1662,13725,1826,8038,1584,3374,12095,10058,8133,10905,10518,3768,13039,8065,12095,False,62,-118,143,-14,-285,False
1016,-142,340,90,-403,62,3340,3364,3340,3340,3340,3340,0,3340,2055,7,6,6,8,6,5,7,6,8,6,11,11335,4587,4850,5715,5188,4719,12330,4587,5915,4073,4069,9841,9289,9183,8731,8660,3241,9841,10309,10212,False,-91,99,144,-346,-376,True
1017,-710,709,133,-363,115,3340,3364,3340,3340,2055,3340,0,3340,2055,8,6,7,9,6,6,8,6,9,7,12,11501,3988,7106,7168,731,1161,12811,10928,8410,3988,1796,13265,5153,6742,2030,2319,1856,8655,8380,13265,False,-533,351,186,-306,-335,False
1018,-533,518,286,-260,154,3340,3364,3340,3340,2055,3340,3363,3340,0,8,7,7,9,7,6,8,7,9,7,13,12454,4416,3812,655,2545,2972,13258,6734,14046,4070,2633,13184,10498,941,12454,12252,3086,12573,14210,13117,False,-134,-286,87,-230,-260,True
1019,-350,516,300,-442,150,3340,3364,3340,3340,3364,3340,3363,3340,0,9,7,8,10,7,7,9,8,10,7,14,13749,1752,10792,9575,1676,1403,14010,2875,6751,1752,4358,10893,5354,5499,9940,10184,10813,7638,7539,10893,False,26,-40,102,-196,-225,False
1020,555,691,307,-387,280,3340,3364,3340,3340,3364,3340,3363,3340,0,9,7,8,11,8,7,9,8,10,8,15,13597,13011,7235,7833,825,1281,13785,13448,8686,14340,6860,12892,5195,6813,10397,976,7492,12723,8659,14391,True,193,19,240,-130,-188,False
1021,274,646,328,-606,280,3340,3364,3340,3340,3364,3340,3363,3340,2055,9,8,8,11,8,7,10,8,11,8,16,9293,2856,6349,7952,1327,1013,13887,3684,10245,2263,6302,11618,8379,7432,11132,11183,6280,11257,10476,11964,False,-442,-49,254,-471,-143,True
1022,229,681,335,-134,368,3340,3364,3340,3340,3364,3340,3363,3340,2055,10,8,8,12,8,8,10,8,11,9,17,12379,7124,3887,7082,3242,3263,14066,7124,7884,4715,5111,8656,10060,7071,13138,11890,7538,8656,7713,12464,False,-312,-16,258,-501,144,False
1023,-1108,271,-1326,669,424,3340,3364,3340,3340,3364,3340,3363,3340,2055,10,9,9,12,9,9,11,9,12,9,18,1498,6268,5081,5904,4715,4822,9199,7529,6268,10949,574,6375,5219,6692,13298,12323,1889,6672,6375,14010,False,-1630,-865,-440,152,-122,True
1024,441,-71,-294,-95,-129,3340,3340,3340,3340,3364,3340,3340,3340,0,7,4,5,6,5,4,6,5,6,5,8,2504,11858,1103,6093,2386,1088,13220,12035,7422,11809,13338,1876,689,7275,729,784,14204,1812,7302,1970,False,660,-124,28,-388,-77,False
1025,-775,522,-1487,393,283,3340,3364,3364,3363,3364,2055,3363,3340,0,11,9,9,12,9,9,11,9,12,10,19,8005,7743,7925,5915,8085,7830,9176,8328,6949,7743,5671,7138,5757,6083,5604,5211,7388,6713,7132,7138,False,-822,-248,-561,-527,-378,True
1026,-954,562,-1532,472,293,3340,3364,3364,3363,3364,3363,3363,3340,0,11,9,9,12,9,9,12,9,12,10,20,9985,9702,9653,10855,10242,11260,9499,9702,9527,9403,5442,4770,4151,5458,4281,4577,5898,4770,5393,5414,False,-1066,-233,-481,-432,-300,False
1027,-1163,756,-1896,568,173,3340,3364,3364,3363,3364,3363,3363,3363,0,11,9,10,12,10,9,12,10,13,10,21,10952,12862,3382,3153,6867,5894,11835,8871,4641,10198,1395,12262,6755,7780,3792,6134,1543,9799,13837,10344,False,-1439,230,-694,-581,-419,False
1028,-995,726,-1734,482,203,3340,3364,3364,3363,3364,3363,3363,3363,0,11,10,10,13,10,9,12,10,13,11,22,12708,4953,4707,2248,2348,2618,13212,4418,4972,5929,3174,8884,5952,9330,2632,6878,4997,9388,13346,7111,False,-1208,255,-275,-808,-523,True
1029,-1210,646,-2123,567,154,3340,3364,3364,3363,3364,3363,3363,3363,0,12,10,10,13,10,9,13,10,13,11,23,5858,5532,3431,1403,4842,3127,11198,5592,5695,5532,5926,7523,6526,11165,4544,7066,1556,7540,7502,7523,True,-1447,355,-377,-742,-391,False
1030,-1146,539,-2152,536,153,3340,3364,3364,3363,3364,3363,3363,3363,0,13,10,11,13,11,10,13,11,14,11,24,11178,7688,6673,918,2851,6587,11380,10922,12671,7688,1941,7880,4747,9516,2266,4822,11110,8649,13347,7880,False,-965,-5,-313,-940,-253,False
1031,-1216,525,-2088,661,183,3340,3364,3364,3363,3364,3363,3363,3363,0,13,10,11,14,11,10,13,11,14,12,25,8260,7812,7257,6018,6123,6420,9475,9307,8339,7812,4916,6464,5104,6232,6693,6408,5862,5754,6399,6464,True,-932,37,-67,-1030,-369,True
1032,-723,382,-2190,-16,-445,3340,3364,3364,3363,3364,3363,3363,3363,0,13,11,11,14,11,10,14,12,14,12,26,10124,10454,9707,11508,10835,10035,8147,8533,10004,10454,5757,5102,4847,4501,5356,6049,6964,6347,4971,5102,True,-1372,-567,-367,-1485,-833,False
1033,-1114,242,-2676,-367,-744,3340,3364,3364,3363,3364,3363,3363,3363,0,13,11,11,14,11,10,14,12,15,13,27,7971,8913,3483,1445,6632,10249,9658,9532,12445,8913,2456,8752,7921,9471,4529,1468,10225,8930,6067,8752,False,-2314,-1064,-1244,-2358,-1648,False
1034,-1358,130,-2847,-616,-856,3340,3364,3364,3363,3364,3363,3363,3363,0,13,12,12,14,12,10,15,12,15,13,28,4582,5570,4150,4470,3702,4072,5659,5822,6264,5570,982,1156,1895,2851,978,884,5657,1576,2816,1156,False,-2552,-1103,-1337,-2199,-1643,False
1035,398,35,-259,55,-141,3340,3340,3340,3340,3364,3340,3340,3340,0,7,5,5,7,5,5,6,5,7,5,9,2850,13249,6962,6145,808,7922,3047,8563,7679,13527,7810,6556,5219,7306,1042,5398,13093,11502,7315,6684,False,561,-46,178,-23,16,False
1036,-1523,-72,-3143,-810,-876,3340,3364,3364,3363,3364,3363,3363,3363,0,14,12,12,15,12,11,15,13,16,13,29,11252,3222,5480,1262,3640,1056,1647,9409,3352,3222,1632,7051,3440,2439,3868,1681,9737,11443,7305,7051,False,-2544,-1314,-1494,-2153,-1591,False
1037,-1843,-247,-3324,-894,-1000,3340,3364,3364,3363,3364,3363,3363,3363,0,14,12,12,15,12,11,16,13,16,14,30,6558,5931,3564,2858,4256,2924,10086,12441,6059,5931,4640,8448,7041,7252,4447,8206,7221,6490,5764,8448,False,-2642,-1600,-1242,-1968,-1791,True
1038,-2019,-377,-3316,-876,-1001,3340,3364,3364,3363,3364,3363,3363,3363,0,14,12,12,15,13,11,16,13,16,14,31,4624,5473,3430,1341,3418,3178,6136,9148,4981,5473,1243,3357,3302,1055,3768,4177,4421,3900,4617,3357,False,-2966,-1681,-1039,-1943,-1937,False
1039,-2160,-436,-3127,-971,-1062,3340,3364,3364,3363,3364,3363,3363,3363,0,15,12,12,16,13,11,16,14,16,14,32,6997,11530,7548,9464,6555,4781,5813,9191,11364,7050,5319,11267,2727,2414,4523,4186,12515,7418,6422,7393,True,-2916,-1773,-495,-2351,-1645,False
1040,-2740,-554,-3632,-292,-1013,3340,3364,3364,3363,3364,3363,3363,3363,0,15,13,13,16,13,12,17,14,16,15,33,12612,11566,12884,10640,12831,10380,12414,10436,12936,11566,1817,1629,1314,2460,2229,1754,1419,2400,1375,1629,False,-3236,-1700,-797,-2055,-1441,False
1041,-2736,-759,-3670,856,-1051,3340,3364,3364,3363,3364,3363,3363,3363,0,15,13,13,16,15,12,17,14,17,15,34,4794,9770,3021,909,6415,6471,13841,14003,9829,9770,6682,5814,7540,1352,7973,7953,3483,5244,11828,5814,False,-3196,-1593,-975,120,-1874,False
1042,-2876,-758,-3611,1018,-1035,3340,3364,3364,3363,3364,3363,3363,3363,0,15,13,13,16,15,12,17,14,17,15,35,1484,7875,6154,1715,5611,5304,7391,5883,8280,7875,600,10519,4382,7122,5128,5287,7775,11004,8803,10519,False,-3318,-1404,-868,191,-1857,False
1043,-3051,-738,-3695,1171,-1005,3340,3364,3364,3363,3364,3363,3363,3363,0,15,14,13,16,16,13,17,14,17,15,36,7653,8031,6967,6356,6827,7480,12409,9218,8289,8031,6817,8103,6597,6986,7273,6753,6608,7227,7833,8103,False,-3471,-1171,-910,149,-1541,False
1044,-3129,-865,-4039,963,-913,3340,3364,3364,3363,3364,3363,3363,3363,0,15,14,14,16,16,13,17,14,17,16,37,6454,10610,9068,8390,10192,9476,9871,10653,14213,10610,2506,5100,3798,3560,4559,6121,5198,4529,14397,5100,False,-3662,-1387,-824,258,-1386,False
1045,-3304,-970,-3927,521,-1213,3340,3364,3364,3363,3364,2055,3363,3363,2055,16,14,14,17,16,13,18,15,17,16,38,6478,13119,2849,2004,6460,6639,13947,12406,11691,12647,6248,12507,7042,7517,4659,4643,5565,7422,6927,12074,False,-4169,-1777,-890,-824,-2244,False
1046,433,36,-245,90,-69,3340,3340,3340,3340,3364,3340,3340,3340,0,7,5,6,8,6,5,7,6,7,6,10,5195,4280,3548,4724,2754,3244,14012,10183,7423,4321,5612,12587,7734,6370,12298,11842,12547,7365,7502,12431,False,561,-70,297,-80,40,True
1047,-4012,-1276,-4147,200,-938,3340,3364,3364,3363,3364,3363,3363,3363,0,16,15,14,17,16,14,18,15,18,17,39,4365,5978,7118,3150,8463,8941,9187,5817,8148,5978,1117,1296,2683,3912,2361,2364,2476,1262,2436,1296,True,-4205,-1807,-1214,-913,-2258,False
1048,-4326,-1497,-4147,-500,-1215,3340,3364,3364,3363,3364,3363,3363,3363,0,16,15,15,17,16,14,18,16,18,17,40,1983,2775,1173,1821,1428,1499,1295,2988,7980,2775,2502,4375,4486,2843,3533,3399,6351,3278,8166,4375,False,-4121,-2062,-740,-1242,-2502,False
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,True
1050,0,0,0,-10,-10,3340,3364,0,3364,3340,3340,3340,3340,0,1,1,1,1,1,1,1,1,1,1,2,5202,9348,4529,6593,6262,8236,6700,8052,8541,11229,5609,5644,7542,4738,3302,2433,11428,10083,6583,5509,False,0,0,-15,-15,-15,False
1051,-18,70,-42,-73,-10,3340,3364,0,3364,3340,3340,3340,3340,0,1,1,2,1,1,1,1,2,2,1,3,1705,12510,8421,6567,11092,11300,2883,7990,6935,12531,12940,2366,2422,6577,1539,1238,12825,9535,7384,2024,False,0,130,-105,-109,-109,True
1052,160,-85,-126,-91,-70,3340,3364,0,3364,3340,3340,3340,3340,0,3,2,3,3,2,2,2,3,3,2,4,2768,12425,3101,5921,11287,11339,4044,14340,6728,12141,13521,2499,8221,6271,1561,1321,13467,14391,6701,2250,False,333,-137,-116,-92,-92,True
1053,-61,22,-147,32,-3,3340,3364,0,3364,3340,3340,3340,3340,0,4,3,4,4,3,3,4,4,4,3,5,1874,13595,3830,6273,12172,12637,2437,9958,7050,13499,12020,2758,6116,6953,1745,1629,12729,5248,7123,7571,False,-240,80,-86,120,-61,False
1054,97,-85,-231,32,-24,3340,3364,0,3364,3340,3340,3340,3340,0,5,4,4,5,4,4,5,4,5,4,6,1421,13021,9416,5916,11475,11576,6718,8413,7325,12879,11604,2729,2523,5900,1938,1944,13716,5379,7419,2958,False,211,-150,-116,128,-85,True
1055,-17,-145,-137,-22,32,3340,3364,3340,3340,3340,3340,3340,3340,0,6,4,4,6,4,4,6,5,6,4,7,3204,11659,5426,6845,11539,8623,3698,7596,7678,12419,13210,6945,9039,7178,1757,4665,13608,10011,7840,2324,False,-30,-362,2,142,-237,True
1056,-79,-90,-287,-16,31,3340,3364,3340,3340,3340,3340,3340,3340,0,6,5,5,6,5,4,7,5,6,5,8,1173,11713,7568,6429,10548,10785,1315,12708,8014,12091,10492,2981,3910,6071,1447,1710,12316,12101,8179,2514,False,-149,-239,-61,94,-105,False
1057,489,10,-201,26,-136,3340,3340,3340,3340,3364,3340,3340,3340,2055,8,6,6,8,6,6,7,6,8,6,11,12916,3346,5952,6131,1274,1785,13716,6549,7586,3364,3283,13070,4927,7305,12197,12997,3980,12394,7691,13141,False,651,-110,424,-172,-53,True
1058,208,132,-531,7,52,3340,3364,3340,3340,3340,3340,3340,3340,2055,7,5,6,7,6,5,7,6,7,6,9,1588,11620,503,6030,1786,12212,2622,6915,7084,13160,11352,5620,502,6747,605,2746,13177,11421,7031,4093,False,424,157,-605,139,-30,False
1059,267,-32,-482,-460,-41,3340,3364,3340,3340,3340,3340,3340,3340,2055,8,5,6,7,6,5,7,6,8,7,10,3474,6891,4830,6821,4188,5380,3127,6401,7995,11109,11276,11010,10047,7280,10083,9182,13408,12376,7479,1190,False,488,-109,-420,-431,-150,False
1060,186,53,-461,-644,23,3340,3364,3340,3340,3364,3340,3340,3340,2055,8,6,7,8,6,6,8,7,8,7,11,12576,3816,3748,3488,1574,1658,13535,11600,10959,2836,1777,12930,6385,2942,848,1183,7409,7029,7491,12672,False,286,34,-421,-510,42,True
1061,33,717,-596,-717,-20,3340,3364,3340,3340,3364,3340,3340,3340,2055,9,6,7,9,7,6,9,7,9,8,12,12687,12090,11841,8622,11785,11515,13370,12966,11966,13110,2288,3556,2671,4683,2136,1956,3516,3540,3744,3742,False,248,-316,-591,-786,-200,False
1062,-64,885,-659,-668,-20,3340,3364,3340,3340,3364,3340,3340,3340,0,9,6,8,9,7,6,9,8,10,8,13,3267,10582,960,6734,11239,8222,4312,9257,7687,12189,12834,4707,1506,6903,1633,4844,13632,5693,7381,2561,True,-207,18,-663,-695,-213,False
1063,560,562,-743,-1347,-188,3340,3364,3340,3340,3364,3340,3340,3340,2055,9,7,8,10,8,6,10,8,10,9,14,4183,9168,4530,3133,6118,6852,5834,10257,7307,9288,13672,1953,9618,2530,4334,1338,13380,2642,6737,1904,False,-110,-170,-1013,-1114,-531,True
1064,712,777,-738,-1307,-167,3340,3364,3340,3340,3364,3340,3340,3363,0,10,7,9,10,9,6,10,9,11,9,15,1165,6494,2850,11774,6766,10266,1146,7272,13515,6589,9807,9264,7798,2769,6288,3259,11030,10825,5168,8197,True,-291,-106,-864,-538,-466,False
1065,821,967,-1319,-1326,-181,3340,3364,3340,3340,3364,3340,3340,3363,0,10,7,9,10,9,7,10,9,11,10,16,4126,7126,2211,7795,5665,6134,5971,8556,9702,7301,13371,4559,3980,1221,7369,9754,12745,4990,960,6763,False,-41,432,-1142,-638,-193,False
1066,1371,1153,-1164,-1122,-197,3340,3364,3340,3363,3364,3340,3340,3363,0,11,7,10,11,10,7,11,9,12,10,17,5175,8056,5102,7493,7172,6173,6820,11381,12420,8240,13622,12170,8900,860,7964,7291,13794,6958,10615,8052,False,143,643,-809,-209,-38,True
1067,992,1383,-1361,-1285,-228,3340,3364,3340,3363,3364,3340,3340,3363,2055,11,7,10,11,10,7,12,9,12,11,18,7104,9478,8201,8034,7192,6528,14340,9496,10183,9558,7234,5752,4894,1235,6817,6068,14391,6376,5071,7136,False,-641,1125,-989,-410,130,False
1068,447,-149,-215,60,-141,3340,2055,3340,3340,3364,3340,3340,3340,0,9,6,6,9,7,6,8,7,9,7,12,12888,7131,9177,6896,5401,6267,13434,7023,8543,4069,3038,9085,2572,7347,9551,10228,4286,9020,8529,13639,False,538,-426,424,-97,-71,True
1069,862,1510,-1071,-1316,-272,3340,3364,3340,3363,3364,3340,3340,3363,2055,12,7,10,12,11,8,12,9,12,11,19,10721,12266,8512,10738,8363,10745,11666,11794,9068,7569,4501,7254,6192,4657,5330,4962,6525,6550,3426,7490,False,-378,1388,-1043,-469,130,False
1070,923,1270,-837,-1220,-230,3340,3364,3363,3363,3364,3340,3340,3363,0,12,8,11,12,11,8,12,10,12,11,20,10609,6696,4387,1192,4744,5194,1196,4615,4717,6219,1343,7476,4106,11113,4266,5520,12084,9261,9559,6911,False,-152,971,-538,-520,184,False
1071,1580,1265,-775,-1018,-159,3340,3364,3363,3363,3364,3340,3340,3363,0,13,8,11,12,11,9,13,10,13,12,21,12364,11193,6922,1567,7306,7898,13290,5461,2027,8137,5283,11006,4897,8988,7015,6885,7261,12400,11799,8565,False,143,886,-267,-506,749,True
1072,1204,1197,-796,-1146,-89,3340,3364,3363,3363,3364,3340,3340,3363,0,13,8,11,13,12,9,13,11,13,12,22,7639,6126,3309,3270,7499,4144,9156,11612,4470,8766,5139,11343,10412,10347,7420,9869,1306,7497,11828,9089,True,-588,732,-274,-771,832,False
1073,1473,1331,-766,-1385,-89,3340,3364,3363,3363,3364,3340,3340,3363,0,13,8,12,13,12,9,14,11,13,13,23,11035,5037,10908,3242,6180,6339,11477,3763,4409,5236,2379,8961,3304,8165,6615,6385,3037,9257,13505,9202,True,-164,1051,-190,-1282,689,False
1074,2265,1547,-1170,-1489,-223,3340,3364,3363,3363,3364,3340,3340,3363,0,14,8,13,14,12,9,14,11,14,13,24,14114,11533,6244,1060,5006,6245,14119,8764,12977,8303,5792,12190,5136,7391,6126,6635,12630,9849,11147,8524,False,907,1602,-585,-1350,992,False
1075,2299,1687,-1143,-1520,-283,3340,3364,3363,3363,3364,3340,3340,3363,2055,15,9,13,14,13,10,14,12,14,14,25,13051,3719,5738,2965,5877,5604,13984,5684,6836,2289,5519,9256,5330,7300,6224,6433,7703,8492,8057,9189,False,1019,1942,-599,-1666,1297,False
1076,2045,1685,-874,-1589,-252,3340,3364,3363,3363,3364,3340,3340,3363,2055,15,9,13,14,13,10,14,12,15,14,26,6958,7019,7125,1345,6186,6175,12942,7565,7951,10692,6671,11304,6656,7378,7249,7080,3467,8276,7645,8918,True,501,1992,-155,-1793,1330,True
1077,2322,1702,-1099,-1676,-313,3340,3364,3363,3363,3364,3340,3340,3363,2055,15,9,14,15,13,10,15,12,15,15,27,11542,5622,5836,961,5046,5766,12040,7636,1490,7470,1853,8821,6670,8439,6081,6564,6822,11195,10167,8436,False,1071,2114,-462,-2142,1449,False
1078,2439,1883,-670,-1674,-313,3340,3364,3363,3363,3364,3340,3340,3363,2055,16,9,14,15,14,10,15,12,15,15,28,3738,6617,4795,3156,6102,4761,13870,8404,7302,7798,4021,9699,7333,12986,6210,12338,8797,6316,12082,7827,True,1160,2557,225,-2313,1676,True
1079,475,-140,-185,118,-144,3340,2055,3340,3340,3364,3340,3340,3340,0,9,6,7,9,7,6,8,7,9,7,13,11556,11381,11795,11925,11673,11887,11561,10970,11367,10948,3080,4534,2517,3608,3136,3302,4284,3328,4006,4374,False,402,-431,466,-143,-177,True
